score	action	description	validity_rate	avg_relevance	exp_seconds	prompt
0.7993180559653985	keep	Add 'ONLY' to enforce no extra text	1.0	0.7993180559653985	78.284977663	"Output ONLY a valid JSON array of exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]. Example: [""q1 basics"",""best q2"",""q3 guide"",""q4 tips"",""q5 advanced""]. No other text."
0.7589628808592496	discard	Remove example to simplify and avoid literal copy	1.0	0.7589628808592496	89.938106993	"Output ONLY a valid JSON array of exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]. No other text."
0.7890472537592838	discard	Add 'Example:' before format	1.0	0.7890472537592838	80.324982694	"Output ONLY a valid JSON array of exactly 5 distinct relevant search queries for the topic. Example: [""q1"",""q2"",""q3"",""q4"",""q5""]. No other text."
0.7611273989865655	discard	Remove example for simplicity	1.0	0.7611273989865655	90.166707152	Output ONLY a valid JSON array of exactly 5 distinct relevant search queries for the topic. No other text.
0.7974879831075669	discard	Add explicit JSON array format example	1.0	0.7974879831075669	81.748529346	"Output ONLY: [""query1"",""query2"",""query3"",""query4"",""query5""] where each is a distinct relevant search query for the topic. No other text."
0.778425106955202	discard	Replace example with 'JSON array of exactly 5 distinct queries'	1.0	0.778425106955202	83.509385362	Output ONLY a JSON array of exactly 5 distinct relevant search queries for the topic. No other text.
0.78128572255373	discard	Add minimal JSON array example	1.0	0.78128572255373	82.78120517	"Output ONLY a JSON array like [""query1"", ""query2"", ""query3"", ""query4"", ""query5""] of exactly 5 distinct relevant search queries for the topic. No other text."
0.772759761857359	discard	Prescribe exact JSON array format, remove 'like'	0.9868421052631579	0.7830632253487905	82.581009931	"Output ONLY this JSON array with exactly 5 distinct relevant search queries for the topic: [""query1"", ""query2"", ""query3"", ""query4"", ""query5""]. No other text."
0.7756969658167738	discard	Uppercase emphasis for strict output	1.0	0.7756969658167738	82.680983784	"OUTPUT ONLY this JSON array with exactly 5 distinct relevant search queries for the topic: [""query1"", ""query2"", ""query3"", ""query4"", ""query5""]. NO OTHER TEXT."
0.7634738900159534	discard	Add 'valid' emphasis to JSON array	1.0	0.7634738900159534	90.163860915	"OUTPUT ONLY a valid JSON array with exactly 5 distinct relevant search queries for the topic: [""query1"", ""query2"", ""query3"", ""query4"", ""query5""]. NO OTHER TEXT."
0.0	discard	Shorten placeholders, simplify wording	0.0	0.0	54.680709325	"OUTPUT ONLY [""q1"",""q2"",""q3"",""q4"",""q5""] with exactly 5 distinct relevant search queries for the topic. NO OTHER TEXT."
0.7406203541316484	discard	Add 'JSON array' specifier	0.9736842105263158	0.7606371204595308	83.113279381	"OUTPUT ONLY JSON array [""q1"",""q2"",""q3"",""q4"",""q5""] with exactly 5 distinct relevant search queries for the topic. NO OTHER TEXT."
0.7774143385259729	discard	Replace q1-q5 placeholders with example queries	0.9868421052631579	0.7877798630396525	76.311379666	"OUTPUT ONLY JSON array like [""best laptops"",""laptop reviews"",""top laptops 2024"",""budget laptops"",""gaming laptops""] but with exactly 5 distinct relevant search queries for the topic. NO OTHER TEXT."
0.78435476861502	discard	Add 'VALID' to stress JSON format	1.0	0.78435476861502	76.648399844	"OUTPUT ONLY VALID JSON array like [""best laptops"",""laptop reviews"",""top laptops 2024"",""budget laptops"",""gaming laptops""] but with exactly 5 distinct relevant search queries for the topic. NO OTHER TEXT."
0.8104747392629322	keep	Use 'e.g.' example for clarity, shorten	1.0	0.8104747392629322	77.858854558	"OUTPUT ONLY VALID JSON array of exactly 5 distinct relevant search queries for the topic, e.g. [""best laptops"",""laptop reviews"",""top laptops 2024"",""budget laptops"",""gaming laptops""]. NO OTHER TEXT."
0.6271740602035272	discard	Add [] format hint and emphasize STRINGS	0.7631578947368421	0.8218142857839321	62.392838424	"OUTPUT ONLY VALID JSON ARRAY [] of exactly 5 distinct relevant search query STRINGS for the topic, e.g. [""best laptops"",""laptop reviews"",""top laptops 2024"",""budget laptops"",""gaming laptops""]. NO OTHER TEXT."
0.7477076806520161	discard	Add no markdown no explanations rule	0.9078947368421053	0.8235620830370032	69.975741483	"OUTPUT ONLY VALID JSON ARRAY [] of exactly 5 distinct relevant search query STRINGS for the topic, e.g. [""best laptops"",""laptop reviews"",""top laptops 2024"",""budget laptops"",""gaming laptops""]. NO MARKDOWN, NO EXPLANATIONS, ONLY JSON."
0.5123616486787796	discard	Remove example to simplify	0.6578947368421053	0.778789705991745	70.655287961	OUTPUT ONLY VALID JSON ARRAY [] of exactly 5 distinct relevant search query STRINGS for the topic. NO MARKDOWN, NO EXPLANATIONS, ONLY JSON.
0.7581137791275978	discard	Add exact JSON array template	0.9736842105263158	0.778603340725641	79.815416298	"Output only: [""query1"", ""query2"", ""query3"", ""query4"", ""query5""] with distinct relevant search queries for the topic. Nothing else."
0.7486712491041736	discard	Add 'exactly 5' and 'valid JSON'	1.0	0.7486712491041736	91.376708801	"Output only valid JSON array of exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]. Nothing else."
0.7561902163060088	discard	Remove confusing topic example	1.0	0.7561902163060088	91.796257628	Output only valid JSON array of exactly 5 distinct relevant search queries for the topic. Nothing else.
0.7548739096051769	discard	Add explicit JSON array format	1.0	0.7548739096051769	91.490478393	"Output only valid JSON array of exactly 5 distinct relevant search queries for the topic like [""q1"",""q2"",""q3"",""q4"",""q5""]. Nothing else."
0.7561902163060088	discard	Remove example to avoid literal output	1.0	0.7561902163060088	91.47774393	Output only valid JSON array of exactly 5 distinct relevant search queries for the topic. Nothing else.
0.7550601838450682	discard	Add explicit JSON array format	1.0	0.7550601838450682	92.602378528	"Output only valid JSON array of exactly 5 distinct relevant search queries for the topic like: [""q1"",""q2"",""q3"",""q4"",""q5""]. Nothing else."
0.7561902163060088	discard	Remove example to prevent literal copying	1.0	0.7561902163060088	91.901629967	Output only valid JSON array of exactly 5 distinct relevant search queries for the topic. Nothing else.
0.7658003743541868	discard	Add example JSON array format	1.0	0.7658003743541868	82.781988611	"Output only valid JSON array like [""query1"",""query2"",""query3"",""query4"",""query5""] of exactly 5 distinct relevant search queries for the topic. Nothing else."
0.7566826759984618	discard	Remove example to simplify	1.0	0.7566826759984618	91.380804769	Output only valid JSON array of exactly 5 distinct relevant search queries for the topic. Nothing else.
0.7548739096051769	discard	Add example JSON array structure	1.0	0.7548739096051769	91.790198314	"Output only valid JSON array of exactly 5 distinct relevant search queries for the topic like [""q1"",""q2"",""q3"",""q4"",""q5""]. Nothing else."
0.7561902163060088	discard	Remove example to avoid literal outputs	1.0	0.7561902163060088	91.374165707	Output only valid JSON array of exactly 5 distinct relevant search queries for the topic. Nothing else.
0.7410967792335309	discard	Add exact JSON array format example	0.9868421052631579	0.7509780696233114	83.9083146	"Output only valid JSON array like [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic. Nothing else."
0.7391121502769621	discard	Use 'exact format' instead of 'like'	0.9868421052631579	0.7489669789473216	85.02824693	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic. Nothing else."
0.7346753001997346	discard	Add no markdown or code blocks	0.9736842105263158	0.754531389394322	82.771841377	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic. No markdown, no code blocks, nothing else."
0.7339675860185372	discard	Delete redundant 'No markdown...' sentence	0.9868421052631579	0.7437538204987844	86.14370095	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic."
0.7379845602731955	discard	Add 'No other text' enforcement	0.9868421052631579	0.7478243544101715	84.615682829	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic. No other text."
0.7371112959949594	discard	Add ban on markdown/code blocks	0.9736842105263158	0.7570332229137421	82.880025855	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic. No other text, no markdown, no code blocks."
0.7339675860185372	discard	Remove redundant 'No other text...' for simplicity	0.9868421052631579	0.7437538204987844	86.886155584	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic."
0.724307151374064	discard	Clarify placeholders are examples to replace	0.9736842105263158	0.7438830203301198	84.531808763	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic, replacing q1-q5 with actual queries."
0.7339675860185372	discard	Remove redundant 'replacing' clause	0.9868421052631579	0.7437538204987844	86.469900394	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic."
0.739309722734125	discard	Add 'Nothing else' enforcement	0.9868421052631579	0.7491671857039134	84.81564144	"Output only valid JSON array in this exact format [""q1"",""q2"",""q3"",""q4"",""q5""] of exactly 5 distinct relevant search queries for the topic. Nothing else."
0.7503258339668575	discard	Use 'query N' placeholders in example	0.9736842105263158	0.7706049105605564	81.555364427	"Output only valid JSON array in this exact format [""query 1"",""query 2"",""query 3"",""query 4"",""query 5""] of exactly 5 distinct relevant search queries for the topic. Nothing else."
0.7356364502718573	discard	Add concrete example JSON array	0.9868421052631579	0.7454449362754821	76.129183906	"Example for ""dogs"": [""best dog breeds"",""dog training tips"",""puppy care"",""dog health issues"",""famous dogs""]. Output only valid JSON array of exactly 5 distinct relevant search queries for the topic in that exact format. Nothing else."
0.7629177549951955	discard	Combine into single sentence with example inline	1.0	0.7629177549951955	77.979990895	"Output only valid JSON array of exactly 5 distinct relevant search queries for the topic, like: [""best dog breeds"",""dog training tips"",""puppy care"",""dog health issues"",""famous dogs""] for dogs. Nothing else."
0.7552816554119711	discard	Shorten by removing 'like:' and 'for dogs'	0.9868421052631579	0.7653520774841308	78.492914928	"Output only valid JSON array of exactly 5 distinct relevant search queries for the topic, like: [""best dog breeds"",""dog training tips"",""puppy care"",""dog health issues"",""famous dogs""]. Nothing else."
0.7561902163060088	discard	Remove example for topic neutrality	1.0	0.7561902163060088	90.769925995	Output only valid JSON array of exactly 5 distinct relevant search queries for the topic. Nothing else.
0.7605499233854445	discard	Explicit JSON array format example	1.0	0.7605499233854445	88.321589363	"Output exactly this JSON array with 5 distinct relevant search queries for the topic: [""query1"",""query2"",""query3"",""query4"",""query5""]. Nothing else."
0.019722725999982732	discard	Shorten and simplify: Output only array	0.02631578947368421	0.7494635879993439	66.046750623	"Output only [""query1"",""query2"",""query3"",""query4"",""query5""] – 5 distinct relevant search queries for the topic."
0.5763674193306974	discard	Add 'exactly' to emphasize count	0.7236842105263158	0.7964349794387817	75.877895098	"Output only [""query1"",""query2"",""query3"",""query4"",""query5""] – exactly 5 distinct relevant search queries for the topic."
0.7650728602158395	discard	Remove confusing query1 placeholders	1.0	0.7650728602158395	90.459215664	Output only a JSON array of exactly 5 distinct relevant search queries for the topic.
0.6885342268567336	discard	Add JSON format example	0.9868421052631579	0.6977146832148234	78.186962476	"Output only this exact format with 5 distinct relevant search queries for the topic: [""query1"",""query2"",""query3"",""query4"",""query5""]"
0.7609874770829552	discard	Add 'ONLY' caps + 'JSON array of'	1.0	0.7609874770829552	90.046699117	"Output ONLY the JSON array of 5 distinct relevant search queries for the topic: [""query1"",""query2"",""query3"",""query4"",""query5""]"
0.7647984287456462	discard	Remove confusing example array	1.0	0.7647984287456462	89.824414054	Output ONLY the JSON array of 5 distinct relevant search queries for the topic.
0.7131745975268515	discard	Emphasize valid JSON array of exactly 5 strings	0.9736842105263158	0.7324495866491988	88.634188892	"Output ONLY valid JSON: [""q1"",""q2"",""q3"",""q4"",""q5""] with exactly 5 distinct relevant search queries for the topic."
0.7904387803454148	discard	Add generation step before output instruction	1.0	0.7904387803454148	80.01168502	"Generate exactly 5 distinct relevant search queries for the topic. Output ONLY valid JSON: [""q1"",""q2"",""q3"",""q4"",""q5""]."
0.752483463052072	discard	Merge instructions for simplicity	1.0	0.752483463052072	91.788348428	"Output ONLY valid JSON array of exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]."
0.7637566385300536	discard	Descriptive query placeholders	1.0	0.7637566385300536	89.649441056	"Output ONLY valid JSON array of exactly 5 distinct relevant search queries for the topic: [""query 1"",""query 2"",""query 3"",""query 4"",""query 5""]."
0.7555175783602814	discard	Remove confusing example output	1.0	0.7555175783602814	90.148240516	Output ONLY valid JSON array of exactly 5 distinct relevant search queries for the topic.
0.7484305624899111	discard	Add explicit JSON array format	1.0	0.7484305624899111	89.8444341	"Output ONLY valid JSON array of exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]. No other text."
0.7613495025195574	discard	Remove confusing example array	1.0	0.7613495025195574	90.343022056	Output ONLY valid JSON array of exactly 5 distinct relevant search queries for the topic. No other text.
0.7622405596469578	discard	Add no markdown/code blocks rule	1.0	0.7622405596469578	88.017616256	Output ONLY valid JSON array of exactly 5 distinct relevant search queries for the topic. No other text, no markdown, no code blocks.
0.7765944233066158	discard	Add precise JSON array format example	1.0	0.7765944233066158	82.673186647	"Output ONLY this exact JSON array with exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]. No other text, no markdown, no code blocks."
0.7464302004167908	discard	Add explicit placeholder replacement instruction	1.0	0.7464302004167908	85.458187755	"Output ONLY this exact JSON array, replacing q1-q5 with exactly 5 distinct relevant search queries for the topic: [""q1"",""q2"",""q3"",""q4"",""q5""]. No other text, no markdown, no code blocks."
0.7549916944221445	discard	Descriptive placeholders q1->query1	0.9868421052631579	0.7650582503477732	82.181785639	"Output ONLY this exact JSON array, replacing query1-query5 with exactly 5 distinct relevant search queries for the topic: [""query1"",""query2"",""query3"",""query4"",""query5""]. No other text, no markdown, no code blocks."
0.7240041888073872	discard	Use dummy example queries instead of placeholders	1.0	0.7240041888073872	85.760106327	"Output ONLY this exact JSON array with 5 distinct relevant search queries for the topic: [""apple history"",""banana nutrition"",""orange recipes"",""pear farming"",""kiwi benefits""]. No other text."
